id,Name,Gender,Language,Meaning,,,,
6,Shivangi,Girl,Punjabi,Beautiful,,,,
7,Shivani,Girl,Punjabi,Goddess Parvati,,,,
8,Shivani,Girl,Punjabi,Goddess Parvathi,,,,
9,Shivanjali,Girl,Punjabi,,,,,
10,Shivanshi,Girl,Punjabi,A part of Shiv,,,,
11,Shivapriya,Girl,Punjabi,liked by Shiva Goddess Durga,,,,
12,Shivasundari,Girl,Punjabi,Durga,,,,
13,Shivi,Girl,Punjabi,,,,,
14,Shivika,Girl,Punjabi,Palanquin,,,,
15,Shivli,Girl,Punjabi,Flower,,,,
16,Shlesha,Girl,Punjabi,More than enough,,,,
17,Shloka,Girl,Punjabi,Verse,,,,
18,Shobha,Girl,Punjabi,Beauty; Wish,,,,
19,Shobhana,Girl,Punjabi,"Shining, Glowing",,,,
20,Shobhita,Girl,Punjabi,splendid,,,,
21,Shomili,Girl,Punjabi,Beautiful and Elegant,,,,
22,Shona,Girl,Punjabi,,,,,
23,Shoni,Girl,Punjabi,one complexion of red lotus,,,,
24,Shonima,Girl,Punjabi,redness,,,,
25,Shorashi,Girl,Punjabi,young woman,,,,
26,Shraddha,Girl,Punjabi,Faith; Very attentive person,,,,
27,Shrankhla,Girl,Punjabi,,,,,
28,Shravani,Girl,Punjabi,Born in the month of Shravan,,,,
29,Shravanthi,Girl,Punjabi,name in Buddhist literature,,,,
0,Shravasti,Girl,Punjabi,an ancient Indian city,,,,
1,Shraya,Girl,Punjabi,Shresth,,,,
2,Shree,Girl,Punjabi,Goddess Lakshmi,,,,
3,Shreela,Girl,Punjabi,beautiful,,,,
4,Shreema,Girl,Punjabi,Prosperous,,,,
5,Shreemayi,Girl,Punjabi,fortunate,,,,
6,Shreeparna,Girl,Punjabi,tree adorned with leaves,,,,
7,Shreeprada,Girl,Punjabi,Goddess Radha,,,,
8,Shreeya,Girl,Punjabi,Goddess Lakshmi,,,,
9,Shrejal,Girl,Punjabi,,,,,
10,Shrena,Girl,Punjabi,,,,,
11,Shresta,Girl,Punjabi,Foremost; Best; First,,,,
12,Shresth,Girl,Punjabi,Best of all,,,,
13,Shresthi,Girl,Punjabi,Best of all,,,,
14,Shreya,Girl,Punjabi,Beautiful,,,,
15,Shreyashi,Girl,Punjabi,"good, fame",,,,
16,Shri,Girl,Punjabi,lustre,,,,
17,Shridevi,Girl,Punjabi,Goddess Laxmi,,,,
18,Shridula,Girl,Punjabi,blessing,,,,
19,Shrigauri,Girl,Punjabi,goddess Parvati,,,,
20,Shrigeeta,Girl,Punjabi,the sacred Geeta,,,,
21,Shrijani,Girl,Punjabi,creative,,,,
22,Shrika,Girl,Punjabi,Fortune,,,,
23,Shrikala,Girl,Punjabi,Goddess Laxmi,,,,
24,Shrikama,Girl,Punjabi,Radha,,,,
25,Shrikirti,Girl,Punjabi,lustrous fame,,,,
26,Shrikumari,Girl,Punjabi,lustrious,,,,
27,Shrila,Girl,Punjabi,Beautiful,,,,
28,Shrilata,Girl,Punjabi,lustrious creeper,,,,
29,Shrilaxmi,Girl,Punjabi,Goddess Laxmi,,,,
0,Shrilekha,Girl,Punjabi,Goddesses Lakshmi & Saraswathi,,,,
1,Shrimati,Girl,Punjabi,Goddess lakshmi; fortunate,,,,
2,Shrimayi,Girl,Punjabi,Fortunate,,,,
3,Shrina,Girl,Punjabi,Night,,,,
4,Shrinitha,Girl,Punjabi,,,,,
5,Shristi,Girl,Punjabi,,,,,
6,Shrivalli,Girl,Punjabi,Goddess Laxmi,,,,
7,Shrividya,Girl,Punjabi,Goddess Durga,,,,
8,Shriya,Girl,Punjabi,Prosperity,,,,
9,Shriyadita,Girl,Punjabi,Sun,,,,
10,Shrujana,Girl,Punjabi,Creative an intelligent,,,,
11,Shrujeshwari,Girl,Punjabi,Goddess of creativity,,,,
12,Shruta,Girl,Punjabi,,,,,
13,Shrutaly,Girl,Punjabi,,,,,
14,Shruthi,Girl,Punjabi,"Lyrics, musical notes",,,,
15,Shruthika,Girl,Punjabi,Lord Parvathi,,,,
16,Shruti,Girl,Punjabi,musical notes,,,,
17,Shrutika,Girl,Punjabi,Not none,,,,
18,Shrutuja,Girl,Punjabi,,,,,
19,Shubha,Girl,Punjabi,auspicious,,,,
20,Shubhada,Girl,Punjabi,giver of luck,,,,
21,Shubhangi,Girl,Punjabi,Beautiful,,,,
22,Shubhra,Girl,Punjabi,white; the Ganga,,,,
23,Shuchi,Girl,Punjabi,Pure,,,,
24,Shuchismita,Girl,Punjabi,one who has a pure smile,,,,
25,Shuchita,Girl,Punjabi,purity,,,,
26,Shuddhi,Girl,Punjabi,Goddess Durga,,,,
27,Shukla,Girl,Punjabi,Goddess Saraswati,,,,
28,Shukti,Girl,Punjabi,pearl-oyster,,,,
29,Shulini,Girl,Punjabi,Goddess Durga,,,,
0,Shulka,Girl,Punjabi,Goddess Saraswati,,,,
1,Shushma,Girl,Punjabi,Fragrant,,,,
2,Shutradevi,Girl,Punjabi,Goddess Saraswati,,,,
3,Shveni,Girl,Punjabi,White,,,,
4,Shveta,Girl,Punjabi,White,,,,
5,Shweta,Girl,Punjabi,Lovable; White,,,,
6,Shyama,Girl,Punjabi,Goddess Durga,,,,
7,Shyamala,Girl,Punjabi,Goddess Durga,,,,
8,Shyamali,Girl,Punjabi,dusky,,,,
9,Shyamalika,Girl,Punjabi,dusky,,,,
10,Shyamalima,Girl,Punjabi,dusky,,,,
11,Shyamangi,Girl,Punjabi,dark-complexioned,,,,
12,Shyamari,Girl,Punjabi,dusky,,,,
13,Shyamasri,Girl,Punjabi,dusky,,,,
14,Shyamini,Girl,Punjabi,,,,,
15,Shyamlata,Girl,Punjabi,a creeper with dusky leaves,,,,
16,Shyla,Girl,Punjabi,Goddess Parvathi,,,,
17,Sibani,Girl,Punjabi,goddess parvati,,,,
18,Siddheshwari,Girl,Punjabi,Lord Shiva,,,,
19,Siddhama,Girl,Punjabi,Goddess Durga,,,,
20,Siddhangana,Girl,Punjabi,Accomplished; Female Saint; Divine; Pure,,,,
21,Siddhani,Girl,Punjabi,Blessed,,,,
22,Siddhi,Girl,Punjabi,Wife of Lord Ganesh; Achievement,,,,
23,Siddhiksha,Girl,Punjabi,Lakshmi; a religious ceremony,,,,
24,Siddhima,Girl,Punjabi,achievement,,,,
25,Sikata,Girl,Punjabi,sand,,,,
26,Sikta,Girl,Punjabi,wet,,,,
27,Simbala,Girl,Punjabi,Pond,,,,
28,Simran,Girl,Punjabi,Meditation,,,,
29,"Simrit, Smrita",Girl,Punjabi,remembered,,,,
0,Sindhu,Girl,Punjabi,ocean; river,,,,
1,Sindhuja,Girl,Punjabi,Goddess Laxmi,,,,
2,Sinhayana,Girl,Punjabi,Goddess Durga,,,,
3,Sinjini,Girl,Punjabi,Sound of anklet,,,,
4,Sinsapa,Girl,Punjabi,Ashok tree,,,,
5,Sirisha,Girl,Punjabi,Sacred,,,,
6,Sita,Girl,Punjabi,Wife of Lord Ram,,,,
7,Sitara,Girl,Punjabi,a star,,,,
8,Sitesh,Girl,Punjabi,Wife of Lord Ram,,,,
9,Sivanandhini,Girl,Punjabi,Devotee of lord Siva,,,,
10,Sivaneswary,Girl,Punjabi,Sivan God's name,,,,
11,Sivasathi,Girl,Punjabi,,,,,
12,Siya,Girl,Punjabi,Sita,,,,
13,Siyona,Girl,Punjabi,Graceful,,,,
14,Skanda,Girl,Punjabi,Wife of Lord Shiva,,,,
15,Skandajit,Girl,Punjabi,Wife of Lord Vishnu,,,,
16,Smera,Girl,Punjabi,Smiling,,,,
17,Smita,Girl,Punjabi,Ever smiling lady,,,,
18,Smriti,Girl,Punjabi,recollection,,,,
19,Smruti,Girl,Punjabi,Memory,,,,
20,Sneh,Girl,Punjabi,love,,,,
21,Sneha,Girl,Punjabi,affection,,,,
22,Snehal,Girl,Punjabi,Love; Bring love to people,,,,
23,Snehelata,Girl,Punjabi,Vine of love,,,,
24,Snehi,Girl,Punjabi,Friendly,,,,
25,Snigda,Girl,Punjabi,Affectionate,,,,
26,Snikitha,Girl,Punjabi,Smiling face,,,,
27,Sohalia,Girl,Punjabi,moon-glow,,,,
28,Sohni,Girl,Punjabi,beautiful,,,,
29,Solanlle,Girl,Punjabi,,,,,
0,Soma,Girl,Punjabi,moon-rays,,,,
1,Somalakshmi,Girl,Punjabi,lustre of the moon,,,,
2,Somansh,Girl,Punjabi,half moon,,,,
3,Somatra,Girl,Punjabi,excelling the moon,,,,
4,Somila,Girl,Punjabi,Tranquil,,,,
5,Somya,Girl,Punjabi,Soft natured,,,,
6,"Sona, Soni",Girl,Punjabi,gold,,,,
7,Sonakshi,Girl,Punjabi,Goddess Parvati,,,,
8,Sonal,Girl,Punjabi,Golden,,,,
9,Sonali,Girl,Punjabi,Golden,,,,
10,Sonaltasha,Girl,Punjabi,,,,,
11,Soneera,Girl,Punjabi,Clean water,,,,
12,Sonia,Girl,Punjabi,golden,,,,
13,Sonika,Girl,Punjabi,"Daughter of the Sun, golden",,,,
14,Soonera,Girl,Punjabi,,,,,
15,Soorat,Girl,Punjabi,beauty,,,,
16,Sosamma,Girl,Punjabi,,,,,
17,Sougandika,Girl,Punjabi,"Sacred River, good smell",,,,
18,Soujanya,Girl,Punjabi,"one who is free, tender",,,,
19,Soukhya,Girl,Punjabi,,,,,
20,Sourabhi,Girl,Punjabi,fragrance; the celestial cow,,,,
21,Sowjanya,Girl,Punjabi,"freely available, Tender",,,,
22,Sowmya,Girl,Punjabi,Peace,,,,
23,Spoorthy,Girl,Punjabi,Inspiration,,,,
24,Sravanti,Girl,Punjabi,"Flowing, a river",,,,
25,Sreeja,Girl,Punjabi,,,,,
26,Sreejata,Girl,Punjabi,,,,,
27,Sreya,Girl,Punjabi,"Best, beautiful, excellent",,,,
28,Srichaitra,Girl,Punjabi,"Month in Indian calendar, beginning",,,,
29,Sridatri,Girl,Punjabi,Goddess Lakshmi,,,,
0,"Sridevi, Sreedevi",Girl,Punjabi,Goddess Lakshmi,,,,
1,Srihitha,Girl,Punjabi,,,,,
2,Srikanya,Girl,Punjabi,,,,,
3,Srinithi,Girl,Punjabi,Goddess Lakshmi,,,,
4,Srinika,Girl,Punjabi,,,,,
5,Sripada,Girl,Punjabi,,,,,
6,Srisha,Girl,Punjabi,Flower,,,,
7,Sristi,Girl,Punjabi,creation,,,,
8,Srutakirti,Girl,Punjabi,Wife of Shatrughna in Ramayana,,,,
9,Stavita,Girl,Punjabi,praised,,,,
10,Striratna,Girl,Punjabi,Goddess Laxmi,,,,
11,Stuti,Girl,Punjabi,Goddess Durga,,,,
12,Subarna,Girl,Punjabi,of the colour of gold,,,,
13,Subhadra,Girl,Punjabi,Goddess Durga,,,,
14,Subhaga,Girl,Punjabi,A fortunate person,,,,
15,Subhagya,Girl,Punjabi,lucky,,,,
16,Subhashini,Girl,Punjabi,Nicegirl,,,,
17,Subhasini,Girl,Punjabi,Softspoken,,,,
18,Subhi,Girl,Punjabi,Lucky,,,,
19,Subhiksha,Girl,Punjabi,Prosperous,,,,
20,Subhuja,Girl,Punjabi,auspicious Apsara,,,,
21,Subiksha,Girl,Punjabi,,,,,
22,Subodhini,Girl,Punjabi,a learned lady,,,,
23,Subrata,Girl,Punjabi,devoted to what is right,,,,
24,Suchandra,Girl,Punjabi,beautiful,,,,
25,Sucharita,Girl,Punjabi,of good character,,,,
26,Sucheta,Girl,Punjabi,Always alert,,,,
27,Suchhaya,Girl,Punjabi,Shining,,,,
28,Suchi,Girl,Punjabi,radiant,,,,
29,Suchismita,Girl,Punjabi,with a pious smile,,,,
0,Suchita,Girl,Punjabi,Auspicious,,,,
1,Suchitra,Girl,Punjabi,Beautiful,,,,
2,Sudakshima,Girl,Punjabi,wife of king Dilip,,,,
3,Sudarshana,Girl,Punjabi,handsome,,,,
4,Sudarshini,Girl,Punjabi,Beautiful Lady Sundari,,,,
5,Sudeepa,Girl,Punjabi,bright,,,,
6,Sudeepta,Girl,Punjabi,bright,,,,
7,Sudena,Girl,Punjabi,Lakshmi; a real goddess,,,,
8,Sudeshna,Girl,Punjabi,wife of king Virata,,,,
9,Sudevi,Girl,Punjabi,wife of Krishna,,,,
10,Sudha,Girl,Punjabi,Nectar,,,,
11,Sudhamayi,Girl,Punjabi,full of nectar,,,,
12,Sudhira,Girl,Punjabi,Placid,,,,
13,Sudiksha,Girl,Punjabi,Goddess Laxmi,,,,
14,Sudipta,Girl,Punjabi,Bright,,,,
15,Sudipti,Girl,Punjabi,brightness,,,,
16,Suditi,Girl,Punjabi,"bright, shining",,,,
17,Sugandha,Girl,Punjabi,Fragrant,,,,
18,Suganya,Girl,Punjabi,,,,,
19,Sugathri,Girl,Punjabi,,,,,
20,Sugauri,Girl,Punjabi,Goddess Parvati,,,,
21,Sugita,Girl,Punjabi,beautifully sung,,,,
22,Suhag,Girl,Punjabi,love,,,,
23,Suhaila,Girl,Punjabi,Moonshine,,,,
24,Suhas,Girl,Punjabi,Laughter,,,,
25,Suhani,Girl,Punjabi,pleasant / Pretty,,,,
26,Suhasini,Girl,Punjabi,ever-smiling,,,,
27,Suhavi,Girl,Punjabi,,,,,
28,Suhina,Girl,Punjabi,beautiful,,,,
29,Suhrita,Girl,Punjabi,well-disposed,,,,
0,Sujala,Girl,Punjabi,affectionate,,,,
1,Sujata,Girl,Punjabi,of good caste,,,,
2,Sujaya,Girl,Punjabi,victory,,,,
3,Sujitha,Girl,Punjabi,Grreat conqurer,,,,
4,Sukanya,Girl,Punjabi,comely,,,,
5,Sukeshi,Girl,Punjabi,with beautiful hari,,,,
6,Sukhada,Girl,Punjabi,one who gives happiness,,,,
7,Sukhmani,Girl,Punjabi,,,,,
8,Sukriti,Girl,Punjabi,Beautiful creation,,,,
9,Sukruti,Girl,Punjabi,A good conduct,,,,
10,Suksha,Girl,Punjabi,Beautiful eyes,,,,
11,Sukshma,Girl,Punjabi,fine,,,,
12,Suksma,Girl,Punjabi,fine,,,,
13,Sukumari,Girl,Punjabi,soft; meritorious,,,,
14,Sukushi,Girl,Punjabi,Noble,,,,
15,Sulabha,Girl,Punjabi,easy; natural,,,,
16,Sulaksha,Girl,Punjabi,Lucky,,,,
17,Sulakshana,Girl,Punjabi,well brought up,,,,
18,Sulakshmi,Girl,Punjabi,Goddess Laxmi,,,,
19,Sulalita,Girl,Punjabi,very pleasing,,,,
20,Sulbha,Girl,Punjabi,easily available,,,,
21,Sulekha,Girl,Punjabi,a good handwriting,,,,
22,Suloch,Girl,Punjabi,one with beautiful eyes,,,,
23,Sulochana,Girl,Punjabi,one with beautiful eyes,,,,
24,Sultana,Girl,Punjabi,queen,,,,
25,Suma,Girl,Punjabi,Good mother,,,,
26,Sumaira,Girl,Punjabi,,,,,
27,Suman,Girl,Punjabi,Flower,,,,
28,Sumana,Girl,Punjabi,good natured,,,,
29,Sumangli,Girl,Punjabi,Goddess Parvati,,,,
0,Sumanolata,Girl,Punjabi,flowery,,,,
1,Sumati,Girl,Punjabi,good minded,,,,
2,Sumavali,Girl,Punjabi,Garland,,,,
3,Sumedha,Girl,Punjabi,Intelligent,,,,
4,Sumi,Girl,Punjabi,,,,,
5,Sumita,Girl,Punjabi,Friendly,,,,
6,Sumitha,Girl,Punjabi,One who has a beautiful body,,,,
7,Sumitra,Girl,Punjabi,Friendly,,,,
8,Sumona,Girl,Punjabi,Calm,,,,
9,Sumukhi,Girl,Punjabi,Very beautiful,,,,
10,Sunaina,Girl,Punjabi,Beautiful eyes,,,,
11,Sunamya,Girl,Punjabi,,,,,
12,Sunanda,Girl,Punjabi,Sweet charectered,,,,
13,Sunandini,Girl,Punjabi,happy,,,,
14,Sunandita,Girl,Punjabi,happy,,,,
15,Sunayana,Girl,Punjabi,A woman with lovely eyes,,,,
16,Sunayna,Girl,Punjabi,Beautiful eyes,,,,
17,Sundari,Girl,Punjabi,beautiful,,,,
18,Sundha,Girl,Punjabi,a character in Ramayana,,,,
19,Sundhuja,Girl,Punjabi,Lakshmi; born of the ocean,,,,
20,Suneeti,Girl,Punjabi,mother of Dhruva,,,,
21,Sunetra,Girl,Punjabi,one with beautiful eyes,,,,
22,Sunila,Girl,Punjabi,blue,,,,
23,Suniska,Girl,Punjabi,with beautiful smile,,,,
24,Sunita,Girl,Punjabi,Well-behaved,,,,
25,Suniti,Girl,Punjabi,same as Sunita,,,,
26,Suparna,Girl,Punjabi,Goddess Parvati,,,,
27,Suprabha,Girl,Punjabi,radiant,,,,
28,Suprasanna,Girl,Punjabi,Ever Cheerful and beaming,,,,
29,Supreetha,Girl,Punjabi,Beloved; Endearing to all,,,,
0,Suprema,Girl,Punjabi,Loving,,,,
1,Suprita,Girl,Punjabi,Well Pleased,,,,
2,Supriti,Girl,Punjabi,Loving,,,,
3,Supriya,Girl,Punjabi,Well-loved,,,,
4,Supti,Girl,Punjabi,sleep,,,,
5,Surabhi,Girl,Punjabi,Beauty,,,,
6,Suraksha,Girl,Punjabi,protection,,,,
7,Surama,Girl,Punjabi,very pleasing,,,,
8,Surangi,Girl,Punjabi,Colourful,,,,
9,Suranjana,Girl,Punjabi,pleasing,,,,
10,Surasa,Girl,Punjabi,Goddess Durga,,,,
11,Surasti,Girl,Punjabi,Perfect,,,,
12,Suravi,Girl,Punjabi,Sun,,,,
13,Suravinda,Girl,Punjabi,a beautiful Yaksa,,,,
14,Surekha,Girl,Punjabi,Prayer,,,,
15,Sureshi,Girl,Punjabi,Goddess Durga,,,,
16,Sureshwari,Girl,Punjabi,Goddess Durga,,,,
17,Surina,Girl,Punjabi,"Wise, Goddess",,,,
18,Surotama,Girl,Punjabi,auspicious Apsara,,,,
19,Suruchi,Girl,Punjabi,Delighting,,,,
20,Surupa,Girl,Punjabi,beautiful,,,,
21,Surya,Girl,Punjabi,the sun,,,,
22,Suryadita,Girl,Punjabi,Sun,,,,
23,Suryakanti,Girl,Punjabi,suns's rays,,,,
24,Suryani,Girl,Punjabi,Sun's wife,,,,
25,Sushama,Girl,Punjabi,beauty,,,,
26,Sushanti,Girl,Punjabi,peace,,,,
27,Sushila,Girl,Punjabi,Good charactered woman,,,,
28,Sushma,Girl,Punjabi,beautiful woman,,,,
29,Sushmita,Girl,Punjabi,"good smile, smiling",,,,
0,Sushobhana,Girl,Punjabi,very beautiful,,,,
1,Susila,Girl,Punjabi,"wife of Krishna, clever in amorous sciences",,,,
2,Susita,Girl,Punjabi,white,,,,
3,Susmita,Girl,Punjabi,with a pleasant smile,,,,
4,Susumna,Girl,Punjabi,same as Lalita,,,,
5,Sutanuka,Girl,Punjabi,beautiful,,,,
6,Sutapa,Girl,Punjabi,seeker of God,,,,
7,Sutara,Girl,Punjabi,Holy star,,,,
8,Suvali,Girl,Punjabi,Full of grace,,,,
9,Suvarna,Girl,Punjabi,Golden,,,,
10,Suvarnmala,Girl,Punjabi,golden necklace,,,,
11,Suvarnaprabha,Girl,Punjabi,lustre of gold,,,,
12,Suvarnarekha,Girl,Punjabi,ray of gold,,,,
13,Suvitha,Girl,Punjabi,"Welfare, Prosperity",,,,
14,Suvrata,Girl,Punjabi,a daughter of Daksa,,,,
15,Suyasha,Girl,Punjabi,good achievent,,,,
16,Svadhi,Girl,Punjabi,Thoughtful,,,,
17,Svaha,Girl,Punjabi,Wife of fire god,,,,
18,Svana,Girl,Punjabi,Sound,,,,
19,Svara,Girl,Punjabi,Goddess of sound,,,,
20,Svitra,Girl,Punjabi,White,,,,
21,Swagata,Girl,Punjabi,welcome,,,,
22,Swaha,Girl,Punjabi,wife of Agni; the lord of the fire,,,,
23,Swapanthi,Girl,Punjabi,Goddess Lakshmi,,,,
24,Swapna,Girl,Punjabi,Dream like,,,,
25,Swapnali,Girl,Punjabi,dreamlike,,,,
26,Swapnasundari,Girl,Punjabi,dream girl,,,,
27,Swapnika,Girl,Punjabi,Dream,,,,
28,Swara,Girl,Punjabi,Tones or Self-shining in Sanskrit,,,,
29,Swarnalata,Girl,Punjabi,lustrous,,,,
0,Swarnaprabha,Girl,Punjabi,golden light,,,,
1,Swarnika,Girl,Punjabi,Gold,,,,
2,Swarupa,Girl,Punjabi,truth,,,,
3,Swastika,Girl,Punjabi,,,,,
4,Swati,Girl,Punjabi,Star,,,,
5,Sweta,Girl,Punjabi,fair complexioned,,,,
6,Sachi,Girl,Punjabi,wife of Lord Indra,,,,
7,Sadhana,Girl,Punjabi,"long practice or study, fulfilment",,,,
8,Sajala,Girl,Punjabi,cloud,,,,
9,Sampada,Girl,Punjabi,wealth,,,,
10,Sanchali,Girl,Punjabi,highly mobile,,,,
11,Sandhya,Girl,Punjabi,evening,,,,
12,Sangita,Girl,Punjabi,musical,,,,
13,Santoshi,Girl,Punjabi,happy,,,,
14,Sanyukta,Girl,Punjabi,union,,,,
15,Sanjeevani,Girl,Punjabi,immortality,,,,
17,Sarala,Girl,Punjabi,"simple, black Tulsi ( Basil )",,,,
18,Sarasvati,Girl,Punjabi,Goddess of learning,,,,
19,Sarika,Girl,Punjabi,a parrot (mayna),,,,
20,Sarita,Girl,Punjabi,river,,,,
21,Saryu,Girl,Punjabi,river Sharayu,,,,
22,Sarojini,Girl,Punjabi,a lake full of lotuses,,,,
23,Sarasi,Girl,Punjabi,"jolly, happy",,,,
25,Satyavati,Girl,Punjabi,"mother of Vyasa, one who spaks truth",,,,
26,Saudamini,Girl,Punjabi,lightening,,,,
27,Saumya,Girl,Punjabi,"mild, pearl, Durga",,,,
28,Savarna,Girl,Punjabi,"daughter of the Ocean, wife of Sun",,,,
0,Savitri,Girl,Punjabi,"Goddess Saraswati, Jamuna river",,,,
1,Seema,Girl,Punjabi,"limit, border",,,,
2,Shachi,Girl,Punjabi,"wife of Indra, intelligence",,,,
3,Shaila,Girl,Punjabi,"stone, mountain",,,,
4,Shailaja,Girl,Punjabi,daughter of mountain (i.e a river),,,,
5,Shakti,Girl,Punjabi,"Goddess Parvati, Durga",,,,
6,Shakuntala,Girl,Punjabi,"mother of Bharat, wife of Shantanu",,,,
7,Shakambari,Girl,Punjabi,Goddess Durga,,,,
8,Shalaka,Girl,Punjabi,Parvati,,,,
9,Shalika,Girl,Punjabi,mayna,,,,
10,Shalini,Girl,Punjabi,"modesty, house -wife",,,,
12,Shambhukanta,Girl,Punjabi,wife of Shambhu (i.e. Parvati),,,,
13,Shankari,Girl,Punjabi,wife of Shankar (i.e.Parvati),,,,
14,Shanta,Girl,Punjabi,"peaceful, Durga",,,,
16,Sharika,Girl,Punjabi,mayna,,,,
17,Sharmila,Girl,Punjabi,modest,,,,
19,Sharvani,Girl,Punjabi,Parvati,,,,
20,Sharvari,Girl,Punjabi,"night, lady",,,,
22,Shashibala,Girl,Punjabi,a girl with round (moon-like) face,,,,
23,Shatakshi,Girl,Punjabi,"one with hundreds of eyes (i.e. night), Parvati",,,,
24,Sheela,Girl,Punjabi,one with good morals,,,,
26,Shikha,Girl,Punjabi,flame,,,,
27,Shikhi,Girl,Punjabi,"peacock, flame",,,,
28,Shila,Girl,Punjabi,stone,,,,
29,Shilpa,Girl,Punjabi,stone,,,,
0,Shipra,Girl,Punjabi,a holy river flowing thru Ujjain,,,,
1,Shivakanta,Girl,Punjabi,wife of Shiva ( Goddess Parvati),,,,
2,Shivani,Girl,Punjabi,"Durga, Parvati",,,,
3,Shivapriya,Girl,Punjabi,liked by Shiva ( Goddess Durga),,,,
4,Shobha,Girl,Punjabi,"attractive, beauty",,,,
5,Shobhna,Girl,Punjabi,"ornamental, shining, beautiful",,,,
6,Shoni,Girl,Punjabi,one of complexion of red lotus,,,,
7,Shradhdha,Girl,Punjabi,"faith, trust",,,,
8,Shravani,Girl,Punjabi,"full moom of Shravan month, a girl born in Shravan month",,,,
10,Shreedevi,Girl,Punjabi,Goddess,,,,
11,Shreya,Girl,Punjabi,auspicious,,,,
12,Shruti,Girl,Punjabi,"expert in Vedas, hearing",,,,
13,Shubha,Girl,Punjabi,"auspicious, beauty",,,,
14,Shubhada,Girl,Punjabi,one who brings goodness,,,,
15,Shubhra,Girl,Punjabi,"white, Ganga river in mountain stage",,,,
16,Shuchi,Girl,Punjabi,"clean, pure, holy",,,,
17,Shweta,Girl,Punjabi,white complexioned,,,,
18,Shyama,Girl,Punjabi,"shadow, Radha, Yamuna river",,,,
19,Shyamala,Girl,Punjabi,dark complexioned,,,,
20,Siddhi,Girl,Punjabi,"achievement, completion",,,,
21,Sita,Girl,Punjabi,wife of Rama,,,,
22,Smita,Girl,Punjabi,smiling girl,,,,
23,Smriti,Girl,Punjabi,memory,,,,
24,Sneha,Girl,Punjabi,love,,,,
25,Snehalata,Girl,Punjabi,a love vine,,,,
26,Snigdha,Girl,Punjabi,"smooth, tender",,,,
27,Sona,Girl,Punjabi,"gold, moon light",,,,
29,Subhadra,Girl,Punjabi,"a wife of Arjuna, sister of Krishna",,,,
1,Sucheta,Girl,Punjabi,one with good mind,,,,
2,Suchita,Girl,Punjabi,beautiful,,,,
3,Suchitra,Girl,Punjabi,beautiful picture,,,,
4,Sudha,Girl,Punjabi,"nectar , amrit, earth, daughter",,,,
5,Sudipti,Girl,Punjabi,dazzling bright,,,,
6,Sudiksha,Girl,Punjabi,Goddess Lakshmi,,,,
7,Sugandha,Girl,Punjabi,"fragrany, yellow juhi",,,,
8,Sugreeva,Girl,Punjabi,one with beautiful neck,,,,
9,Suhasini,Girl,Punjabi,one with beautiful laughter or smile,,,,
10,Sujata,Girl,Punjabi,"of good caste, beauty",,,,
11,Sukeshi,Girl,Punjabi,one with beautiful hair,,,,
12,Sulabha,Girl,Punjabi,"easy, Tulsi (basil)",,,,
13,Sulakshana,Girl,Punjabi,one with good signs,,,,
15,Suman,Girl,Punjabi,"good natured, flower",,,,
16,Sumita,Girl,Punjabi,good friend,,,,
17,Sumitra,Girl,Punjabi,"Lakshman & Shatrugna's mother, good friend",,,,
18,Sunanda,Girl,Punjabi,"white cow, beloved daughter",,,,
19,Sunayana,Girl,Punjabi,one with beautiful eyes,,,,
21,Sundari,Girl,Punjabi,beauty,,,,
22,Sunita,Girl,Punjabi,one with good morals,,,,
23,Suparna,Girl,Punjabi,lotus,,,,
24,Suprabha,Girl,Punjabi,good light,,,,
25,Supriya,Girl,Punjabi,"cute, adorable, lovely",,,,
26,Surbhi,Girl,Punjabi,. holy cow . Surabhi means fragrance of a flower,,,,
27,Surabhee,Girl,Punjabi,"fragrance, wild basil, sandal wood",,,,
28,Surekha,Girl,Punjabi,a good line (on the palm),,,,
29,Sureshwari,Girl,Punjabi,"Goddess Durga, Goddess Lakshmi",,,,
2,Suruchi,Girl,Punjabi,one with good taste,,,,
3,Surya,Girl,Punjabi,sun god,,,,
4,Sushanti,Girl,Punjabi,complete peace,,,,
5,Sushila,Girl,Punjabi,a modest girl,,,,
7,Sushila,Girl,Punjabi,good conduct,,,,
8,Suvarna,Girl,Punjabi,"gold, good complexioned",,,,
9,Suvarnarekha,Girl,Punjabi,line of gold,,,,
10,Swapna,Girl,Punjabi,dream,,,,
11,Swapnali,Girl,Punjabi,dream,,,,
12,Swati,Girl,Punjabi,15th nakshatra,,,,
0,Taarank,Boy,Punjabi,part of a star,,,,
1,Taha,Boy,Punjabi,Pure,,,,
2,Tahir,Boy,Punjabi,holy,,,,
3,Tahoma,Boy,Punjabi,someone who is Different with a Cute Personality,,,,
4,Tajdar,Boy,Punjabi,corwned,,,,
5,Taksa,Boy,Punjabi,a son of Bharata,,,,
6,Taksha,Boy,Punjabi,King Bharat's son,,,,
7,Takshak,Boy,Punjabi,a cobra,,,,
8,Taksheel,Boy,Punjabi,someone with a strong character,,,,
9,Talaketu,Boy,Punjabi,Bhishma Pitamaha,,,,
10,Talank,Boy,Punjabi,Lord Shiva,,,,
11,Talin,Boy,Punjabi,Lord Shiva,,,,
12,Talish,Boy,Punjabi,Lord of earth,,,,
13,Tamal,Boy,Punjabi,a tree with very dark bark,,,,
